Date,Product Name,Campaign Name,Brand Name,Category,Product ID,Ad Spend,Ad Impressions,CPM,Add to Cart,Orders (SKU),Ad Revenue,ROAS,Other SKU Orders,Same Category Orders,Other SKU Ad Revenue
2026-05-19 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,477.33,515,926.86,0,19,3914,8.2,14,19,3380
2026-05-19 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,332.72,451,737.74,0,6,1914,5.75,0,6,0
2026-06-14 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,849.48,943,900.83,8,3,437,0.51,1,3,99
2026-06-14 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,0,0,0,0,0,0,0,0,0,0
2026-07-14 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,217.76,263,827.98,7,7,1852,8.5,7,7,1852
2026-06-15 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,319.9,511,626.03,9,3,687,2.15,3,3,687
2026-06-29 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,712.15,1025,694.78,4,6,839,1.18,4,6,541
2026-06-24 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,826.33,1112,743.1,18,11,1694,2.05,10,11,1375
2026-07-01 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,472.19,581,812.72,6,3,576,1.22,2,3,278
2026-07-01 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,512.64,605,847.34,6,3,563,1.1,2,3,244
2026-06-13 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,283.5,305,929.51,6,3,396,1.4,0,3,0
2026-06-16 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,0,0,0,0,0,0,0,0,0,0
2026-06-19 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,515.64,400,1289.1,4,3,507,0.98,0,3,0
2026-07-07 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,460.12,534,861.65,13,9,2551,5.54,7,9,2273
2026-06-21 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,492.3,374,1316.31,7,9,2730,5.55,4,9,1716
2026-07-10 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,959.92,1184,810.74,66,47,12774,13.31,31,47,7351
2026-06-20 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,237.46,374,634.92,0,3,1735,7.31,2,3,737
2026-07-26 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,685.62,765,896.24,0,11,1899,2.77,1,11,89
2026-06-17 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,635.74,522,1217.89,15,8,861,1.35,1,8,238
2026-06-17 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,447.11,460,971.98,11,7,1473,3.29,4,7,516
2026-07-22 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,742.2,809,917.43,21,9,1151,1.55,4,9,456
2026-06-07 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,2.4,4,600,0,0,0,0,0,0,0
2026-05-02 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,1197.2,1274,939.72,36,26,5213,4.35,11,26,2084
2026-05-28 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,975.6,1617,603.34,0,14,2920,2.99,8,14,2330
2026-05-31 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,1682.15,1992,844.45,0,23,4047,2.41,9,23,1621
2026-05-22 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,380.89,566,672.95,0,6,1004,2.64,3,6,587
2026-05-22 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,457.87,565,810.39,0,6,944,2.06,2,6,268
2026-05-29 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,1327.59,1667,796.39,1,23,4832,3.64,12,23,3063
2026-05-30 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,756.2,1250,604.96,0,28,5552,7.34,18,28,4562
2026-05-30 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,217.08,258,841.4,0,6,989,4.56,4,6,711
2026-06-11 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-05-25 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,250.4,323,775.22,0,2,488,1.95,2,2,488
2026-05-25 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,0,0,0,0,0,0,0,0,0,0
2026-05-25 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-06-04 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,0,0,0,0,0,0,0,0,0,0
2026-05-27 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,705,574,1228.22,0,13,3967,5.63,3,13,2277
2026-06-01 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1.2,1,1200,0,0,0,0,0,0,0
2026-06-14 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,545.3,886,615.46,8,6,764,1.4,2,6,368
2026-07-02 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,0,0,0,0,0,0,0,0,0,0
2026-07-04 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,293.84,337,871.93,0,5,844,2.87,4,5,645
2026-07-04 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,811.61,972,834.99,3,21,7526,9.27,18,21,6730
2026-06-25 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-06-13 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1058.62,1153,918.14,26,24,3084,2.91,6,24,1304
2026-06-13 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-07-18 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,1104.15,1406,785.31,77,44,11155,10.1,29,44,6051
2026-07-19 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,817.84,892,916.86,40,8,1322,1.62,3,8,627
2026-07-17 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,639.93,720,888.79,37,15,3280,5.13,10,15,2585
2026-06-19 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,686.9,553,1242.13,16,17,2433,3.54,6,17,1454
2026-05-12 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,0,0,0,0,0,0,0,0,0,0
2026-07-07 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,503.62,575,875.86,13,5,1165,2.31,3,5,767
2026-07-15 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,1092.19,1432,762.7,67,40,10644,9.75,21,40,4264
2026-06-21 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,98.01,102,960.88,0,0,0,0,0,0,0
2026-06-21 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-07-03 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-05-26 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,783.6,1297,604.16,0,7,709,0.9,2,7,214
2026-07-25 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,974.55,1137,857.12,43,30,4738,4.86,10,30,1680
2026-06-18 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,84.62,92,919.78,0,0,0,0,0,0,0
2026-06-18 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,147.71,234,631.24,0,5,1401,9.48,3,5,403
2026-06-18 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,0,0,0,0,0,0,0,0,0,0
2026-06-17 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,464.7,703,661.02,15,4,975,2.1,4,4,975
2026-06-17 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,0,0,0,0,0,0,0,0,0,0
2026-07-16 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,405.63,436,930.34,17,8,1740,4.29,6,8,1143
2026-06-09 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,0,0,0,0,0,0,0,0,0,0
2026-06-07 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,0,0,0,0,0,0,0,0,0,0
2026-06-06 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,7.68,4,1920,0,0,0,0,0,0,0
2026-05-06 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,142.29,180,790.47,5,5,465,3.27,2,5,198
2026-05-22 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,290.82,398,730.7,0,2,518,1.78,2,2,518
2026-05-30 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,184.18,211,872.89,2,6,1054,5.72,2,6,438
2026-06-11 00:00:00,Chuk Serving Bowls/Dona  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197851,539.6,879,613.88,0,8,1732,3.21,7,8,1633
2026-06-11 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,583.04,885,658.8,1,8,1511,2.59,1,8,319
2026-06-11 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,0,0,0,0,0,0,0,0,0,0
2026-05-20 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,858.09,907,946.07,0,25,5498,6.41,17,25,4608
2026-06-05 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,57.2,91,628.57,2,2,517,9.04,1,2,198
2026-05-24 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-05-10 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,0,0,0,0,0,0,0,0,0,0
2026-05-19 00:00:00,Chuk Disposable Meal Plate - 5 Compartment  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197861,121.18,162,748.04,0,0,0,0,0,0,0
2026-05-19 00:00:00,Chuk Sugarcane Bagasse Meal Plate  -8CP Meal Tray  10 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40302635,0,0,0,0,0,0,0,0,0,0
2026-06-01 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-06-14 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,794.25,802,990.34,7,6,864,1.09,1,6,119
2026-06-27 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-06-15 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,498.48,515,967.92,9,8,1382,2.77,1,8,199
2026-07-08 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,1017.55,1271,800.59,84,39,10475,10.29,23,39,5052
2026-06-13 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,313.78,413,759.76,0,0,0,0,0,0,0
2026-07-06 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,320.71,358,895.84,4,3,486,1.52,3,3,486
2026-07-06 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-06-23 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,834.32,1193,699.35,22,16,2973,3.56,14,16,2335
2026-06-16 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,0,0,0,0,0,0,0,0,0,0
2026-07-17 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,359.2,168,2138.1,31,22,4087,11.38,15,22,2904
2026-07-13 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,396.7,441,899.55,15,8,1782,4.49,4,8,986
2026-07-15 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,462.18,553,835.77,20,21,3708,8.02,15,21,2874
2026-07-05 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,549.83,590,931.92,12,12,2577,4.69,8,12,2021
2026-06-21 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,447,675,662.22,15,8,1802,4.03,6,8,1164
2026-05-26 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,1287.22,1544,833.69,0,24,3965,3.08,9,24,2541
2026-05-26 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,774.93,973,796.43,0,9,2211,2.85,6,9,1254
2026-05-03 00:00:00,Chuk Disposable Snack Plate - 15 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220812,1094.24,1149,952.34,24,22,3118,2.85,10,22,1690
2026-06-18 00:00:00,Chuk Disposable Plate With Cutlery - 228.6 mm  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359936,0,0,0,0,0,0,0,0,0,0
2026-06-17 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,545.18,427,1276.77,6,2,278,0.51,1,2,109
2026-06-09 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,906.76,1071,846.65,11,13,2772,3.06,7,13,1758
2026-06-07 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,0,0,0,0,0,0,0,0,0,0
2026-06-06 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,1142.21,1582,722,0,24,4799,4.2,16,24,3607
2026-05-28 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,2058.66,2628,783.36,0,21,4368,2.12,11,21,2378
2026-05-31 00:00:00,Chuk 3 CP Meal Plates With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359934,2603.51,3254,800.1,1,45,10169,3.91,26,45,7528
2026-05-22 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,18.48,24,770,0,0,0,0,0,0,0
2026-05-22 00:00:00,Chuk Sugarcane Bagasse Meal Plate  -8CP Meal Tray  10 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40302635,0,0,0,0,0,0,0,0,0,0
2026-05-11 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,0,0,0,0,0,0,0,0,0,0
2026-05-21 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,347.73,454,765.93,0,6,1464,4.21,2,6,188
2026-05-20 00:00:00,Chuk Disposable Snack Plate - 13 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197853,0,0,0,0,0,0,0,0,0,0
2026-06-05 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,501.08,481,1041.75,1,6,1094,2.18,3,6,587
2026-06-05 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,47.23,72,655.97,0,1,499,10.57,0,1,0
2026-06-05 00:00:00,"Chuk Disposable Meal Plate, 23 cm  25 pcs",Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197856,0,0,0,0,0,0,0,0,0,0
2026-05-24 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,3.44,4,860,0,1,119,34.59,0,1,0
2026-05-25 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,311.48,406,767.19,0,1,199,0.64,0,1,0
2026-06-12 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,0,0,0,0,0,0,0,0,0,0
2026-06-08 00:00:00,Chuk Disposable Bowl - 250 ml  25 pcs,Disposable Bowl - June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197852,1.2,2,600,0,0,0,0,0,0,0
2026-06-04 00:00:00,Chuk Disposable Snack Plate - 26 cm  25 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40220813,0,0,0,0,0,0,0,0,0,0
2026-05-19 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Disposable Plate - Smart Bid,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,87.78,112,783.77,0,0,0,0,0,0,0
2026-06-27 00:00:00,Chuk Disposable Meal Plate - 4 Compartment  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197860,160.84,220,731.09,2,1,119,0.74,1,1,119
2026-06-15 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,379.7,312,1216.99,13,7,873,2.3,2,7,428
2026-06-29 00:00:00,Chuk Disposable Bowl - 120 ml  25 pcs,Discovery Partial June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197850,0,0,0,0,0,0,0,0,0,0
2026-06-24 00:00:00,Chuk Disposable Snack Plate - 18 cm  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197854,875.41,1229,712.3,35,20,3445,3.94,12,20,2253
2026-06-25 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,78.1,113,691.15,2,4,846,10.83,2,4,208
2026-07-18 00:00:00,Chuk Disposable 4 Compartment Meal Plate With Cutlery  10 pcs,Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40349409,522.7,552,946.92,28,15,2595,4.96,12,15,1998
2026-07-18 00:00:00,Chuk Disposable Bowl  360 ml (Set of 25),Disposable plates & bowl - July,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40359935,430.12,192,2240.21,18,22,3672,8.54,13,22,2151
2026-06-23 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,453.61,703,645.25,21,15,4338,9.56,11,15,2424
2026-06-16 00:00:00,Chuk 3 CP Meal Plate  25 pcs,Plates - Campaign June 26,chuk,cleaning-household>party-festive-needs>disposable-cups-plates,40197858,331.77,517,641.72,8,6,1520,4.58,2,6,244
